2008,7,22,97404.0
2008,7,23,97404.0
2008,7,24,97404.0
2008,7,25,97404.0
2008,7,28,97404.0
2008,7,29,97404.0
2008,7,30,97404.0
2008,7,31,97406.0
2008,8,1,97346.0
2008,8,4,97346.0
2008,8,5,97434.0
2008,8,6,98386.0
2008,8,7,97961.0
2008,8,8,97843.0
2008,8,11,97897.0
2008,8,12,98810.0
2008,8,13,102738.0
2008,8,14,101913.0
2008,8,15,100678.0
2008,8,18,99777.0
2008,8,19,99750.0
2008,8,20,99811.0
2008,8,21,99906.0
2008,8,22,100022.0
2008,8,25,100022.0
2008,8,26,100022.0
2008,8,27,100022.0
2008,8,28,100022.0
2008,8,29,100022.0
2008,9,2,100022.0
2008,9,3,100022.0
2008,9,4,100022.0
2008,9,5,100022.0
2008,9,8,100022.0
2008,9,9,100022.0
2008,9,10,100022.0
2008,9,11,100022.0
2008,9,12,100022.0
2008,9,15,100022.0
2008,9,16,100022.0
2008,9,17,100022.0
2008,9,18,100022.0
2008,9,19,100022.0
2008,9,22,100022.0
2008,9,23,100022.0
2008,9,24,100022.0
2008,9,25,100022.0
2008,9,26,100022.0
2008,9,29,100022.0
2008,9,30,100022.0
2008,10,1,100022.0
2008,10,2,100022.0
2008,10,3,100022.0
2008,10,6,100022.0
2008,10,7,100022.0
2008,10,8,100022.0
2008,10,9,100022.0
2008,10,10,100022.0
2008,10,13,100022.0
2008,10,14,100022.0
2008,10,15,100022.0
2008,10,16,100022.0
2008,10,17,100022.0
2008,10,20,100022.0
2008,10,21,100022.0
2008,10,22,100022.0
2008,10,23,100022.0
2008,10,24,100022.0
2008,10,27,100022.0
2008,10,28,100022.0
2008,10,29,100022.0
2008,10,30,100022.0
2008,10,31,100022.0
2008,11,3,100022.0
2008,11,4,100022.0
2008,11,5,100009.0
2008,11,6,99993.0
2008,11,7,99987.0
2008,11,10,99967.0
2008,11,11,99966.0
2008,11,12,99966.0
2008,11,13,99966.0
2008,11,14,99966.0
2008,11,17,99966.0
2008,11,18,99966.0
2008,11,19,99966.0
2008,11,20,99966.0
2008,11,21,99966.0
2008,11,24,99966.0
2008,11,25,99966.0
2008,11,26,99966.0
2008,11,28,99966.0
2008,12,1,99966.0
2008,12,2,99966.0
2008,12,3,99966.0
2008,12,4,99966.0
2008,12,5,99966.0
2008,12,8,99966.0
2008,12,9,99966.0
2008,12,10,99966.0
2008,12,11,99966.0
2008,12,12,99966.0
2008,12,15,99966.0
2008,12,16,99966.0
2008,12,17,99971.0
2008,12,18,100080.0
2008,12,19,100152.0
2008,12,22,100139.0
2008,12,23,99998.0
2008,12,24,99998.0
2008,12,26,99998.0
2008,12,29,99998.0
2008,12,30,99998.0
2008,12,31,99998.0
2009,1,2,100083.0
2009,1,5,100105.0
2009,1,6,100116.0
2009,1,7,100079.0
2009,1,8,100142.0
2009,1,9,100150.0
2009,1,12,99899.0
2009,1,13,100020.0
2009,1,14,100020.0
2009,1,15,100020.0
2009,1,16,100020.0
2009,1,20,100020.0
2009,1,21,100020.0
2009,1,22,100020.0
2009,1,23,100020.0
2009,1,26,100020.0
2009,1,27,100020.0
2009,1,28,100020.0
2009,1,29,100020.0
2009,1,30,100020.0
2009,2,2,100020.0
2009,2,3,100020.0
2009,2,4,100020.0
2009,2,5,100020.0
2009,2,6,100020.0
2009,2,9,100020.0
2009,2,10,100020.0
2009,2,11,100020.0
2009,2,12,100020.0
2009,2,13,100020.0
2009,2,17,100020.0
2009,2,18,100020.0
2009,2,19,100020.0
2009,2,20,100020.0
2009,2,23,100020.0
2009,2,24,100020.0
2009,2,25,100020.0
2009,2,26,100020.0
2009,2,27,100020.0
2009,3,2,100020.0
2009,3,3,100020.0
2009,3,4,100020.0
2009,3,5,100020.0
2009,3,6,100020.0
2009,3,9,100020.0
2009,3,10,100020.0
2009,3,11,100020.0
2009,3,12,100020.0
2009,3,13,100020.0
2009,3,16,100020.0
2009,3,17,100020.0
2009,3,18,100020.0
2009,3,19,100005.0
2009,3,20,100002.0
2009,3,23,100113.0
2009,3,24,100118.0
2009,3,25,100150.0
2009,3,26,100182.0
2009,3,27,100173.0
2009,3,30,100178.0
2009,3,31,100249.0
2009,4,1,100249.0
2009,4,2,100249.0
2009,4,3,100249.0
2009,4,6,100053.0
2009,4,7,100116.0
2009,4,8,100263.0
2009,4,9,100298.0
2009,4,13,100404.0
2009,4,14,100401.0
2009,4,15,100426.0
2009,4,16,100455.0
2009,4,17,100354.0
2009,4,20,100359.0
2009,4,21,100423.0
2009,4,22,100321.0
2009,4,23,100372.0
2009,4,24,100347.0
2009,4,27,100347.0
2009,4,28,100347.0
2009,4,29,100347.0
2009,4,30,100464.0
2009,5,1,100434.0
2009,5,4,101655.0
2009,5,5,101029.0
2009,5,6,101642.0
2009,5,7,102214.0
2009,5,8,103636.0
2009,5,11,104398.0
2009,5,12,103939.0
2009,5,13,102803.0
2009,5,14,103364.0
2009,5,15,103500.0
2009,5,18,103500.0
2009,5,19,103500.0
2009,5,20,103500.0
2009,5,21,103500.0
2009,5,22,103500.0
2009,5,26,103500.0
2009,5,27,103500.0
2009,5,28,103500.0
2009,5,29,103500.0
2009,6,1,103769.0
2009,6,2,103781.0
2009,6,3,103524.0
2009,6,4,103902.0
2009,6,5,103844.0
2009,6,8,103907.0
2009,6,9,104037.0
2009,6,10,103865.0
2009,6,11,103950.0
2009,6,12,103837.0
2009,6,15,103837.0
2009,6,16,103837.0
2009,6,17,103837.0
2009,6,18,103837.0
2009,6,19,103837.0
2009,6,22,103837.0
2009,6,23,103837.0
2009,6,24,103837.0
2009,6,25,103837.0
2009,6,26,103837.0
2009,6,29,103837.0
2009,6,30,103837.0
2009,7,1,103837.0
2009,7,2,103837.0
2009,7,6,103837.0
2009,7,7,103837.0
2009,7,8,103837.0
2009,7,9,103837.0
2009,7,10,103837.0
2009,7,13,103837.0
2009,7,14,103837.0
2009,7,15,103837.0
2009,7,16,103837.0
2009,7,17,103837.0
2009,7,20,103837.0
2009,7,21,103833.0
2009,7,22,103977.0
2009,7,23,104065.0
2009,7,24,104061.0
2009,7,27,104274.0
2009,7,28,104693.0
2009,7,29,104962.0
2009,7,30,104856.0
2009,7,31,104954.0
2009,8,3,105049.0
2009,8,4,104958.0
2009,8,5,104708.0
2009,8,6,104554.0
2009,8,7,104911.0
2009,8,10,104644.0
2009,8,11,104552.0
2009,8,12,104498.0
2009,8,13,104473.0
2009,8,14,104472.0
2009,8,17,104456.0
2009,8,18,104450.0
2009,8,19,104531.0
2009,8,20,104521.0
2009,8,21,104521.0
2009,8,24,104510.0
2009,8,25,104492.0
2009,8,26,104501.0
2009,8,27,104492.0
2009,8,28,104477.0
2009,8,31,104294.0
2009,9,1,104044.0
2009,9,2,104288.0
2009,9,3,104527.0
2009,9,4,104790.0
2009,9,8,104790.0
2009,9,9,104790.0
2009,9,10,104790.0
2009,9,11,104738.0
2009,9,14,104963.0
2009,9,15,105087.0
2009,9,16,105323.0
2009,9,17,105112.0
2009,9,18,105250.0
2009,9,21,105434.0
2009,9,22,106056.0
2009,9,23,105885.0
2009,9,24,105674.0
2009,9,25,105776.0
2009,9,28,105947.0
2009,9,29,106017.0
2009,9,30,106017.0
2009,10,1,106017.0
2009,10,2,106017.0
2009,10,5,106017.0
2009,10,6,106017.0
2009,10,7,106017.0
2009,10,8,106017.0
2009,10,9,106017.0
2009,10,12,106017.0
2009,10,13,106017.0
2009,10,14,106017.0
2009,10,15,106017.0
2009,10,16,106079.0
2009,10,19,106410.0
2009,10,20,106231.0
2009,10,21,106032.0
2009,10,22,106370.0
2009,10,23,106079.0
2009,10,26,105857.0
2009,10,27,105857.0
2009,10,28,105857.0
2009,10,29,105857.0
2009,10,30,105857.0
2009,11,2,105857.0
2009,11,3,105857.0
2009,11,4,105857.0
2009,11,5,105857.0
2009,11,6,105857.0
2009,11,9,105857.0
2009,11,10,105857.0
2009,11,11,105857.0
2009,11,12,105857.0
2009,11,13,105857.0
2009,11,16,105857.0
2009,11,17,105857.0
2009,11,18,105773.0
2009,11,19,105618.0
2009,11,20,105601.0
2009,11,23,105646.0
2009,11,24,105567.0
2009,11,25,105579.0
2009,11,27,105579.0
2009,11,30,105579.0
2009,12,1,105579.0
2009,12,2,105579.0
2009,12,3,105579.0
2009,12,4,105579.0
2009,12,7,105579.0
2009,12,8,105579.0
2009,12,9,105579.0
2009,12,10,105579.0
2009,12,11,105579.0
2009,12,14,105579.0
2009,12,15,105327.0
2009,12,16,105126.0
2009,12,17,104798.0
2009,12,18,105022.0
2009,12,21,105101.0
2009,12,22,105219.0
2009,12,23,105425.0
2009,12,24,105527.0
2009,12,28,105510.0
2009,12,29,105730.0
2009,12,30,105644.0
